-2.606666666666666465e+00
-2.546363636363635941e+00
-1.382857142857142785e+00
-7.164285714285714146e-01
-1.369999999999999885e+00
-2.237727272727272787e+00
-6.058421052631578263e+00
-1.167130044843049275e+00
-5.680243902439023884e+00
-1.363469387755101403e+00
-4.660588235294117254e+00
-3.975483870967741140e+00
-1.069000000000000128e+01
-1.178999999999999915e+01
-2.623644859813084373e+00
