1.090000000000000000e+02
1.110000000000000000e+02
1.550000000000000000e+02
2.810000000000000000e+02
1.660000000000000000e+02
1.330000000000000000e+02
3.900000000000000000e+01
2.240000000000000000e+02
4.200000000000000000e+01
1.480000000000000000e+02
5.200000000000000000e+01
6.300000000000000000e+01
2.100000000000000000e+01
1.900000000000000000e+01
1.080000000000000000e+02
