9.000000000000000222e-01
8.639999999999999902e-01
8.294399999999999551e-01
7.962623999999999258e-01
7.644119039999999199e-01
7.338354278399998876e-01
7.044820107263998210e-01
6.763027302973437793e-01
6.492506210854499527e-01
6.232805962420319146e-01
