1.192510519439999968e+02
2.986142889199999928e+01
7.057731602799999848e+01
4.538706926300000077e+01
3.692723342699999733e+01
3.038105723700000027e+01
7.481541331500000069e+01
6.877522485599999413e+01
1.144789150630000023e+02
1.971452313800000056e+01
