-2.815200000000000387e+02
-2.801000000000000227e+02
-2.129599999999999227e+02
-2.005999999999999659e+02
-2.260499999999998977e+02
-2.953800000000000523e+02
-2.302199999999999704e+02
-2.602699999999999250e+02
-2.328899999999999864e+02
-2.004300000000000921e+02
-2.376899999999999977e+02
-2.464800000000000182e+02
-2.137999999999999829e+02
-2.122199999999999704e+02
-2.807300000000000182e+02
